SampleID,Name,Site,PlotType,PlotID,Forest_status,Grazing_status,QuadratID,Species,DOMIN,Grid_X,Grid_Y,PlotID
862,Ghubhais,9,3,,Unforested,Ungrazed,3,Sphagnum sp.,8,211733,819793,
861,Ghubhais,9,3,,Unforested,Ungrazed,3,Vaccinium myrtillus,3,211733,819793,
860,Ghubhais,9,3,,Unforested,Ungrazed,1,Calluna vulgaris,8,209527,820352,
863,Ghubhais,9,3,,Unforested,Ungrazed,1,Erica tetralix,4,209527,820352,
864,Ghubhais,9,3,,Unforested,Ungrazed,1,Lichen,4,209527,820352,
857,Ghubhais,9,3,,Unforested,Ungrazed,1,Litter,5,209527,820352,
865,Ghubhais,9,3,,Unforested,Ungrazed,1,Molinia caerulea,4,209527,820352,
866,Ghubhais,9,3,,Unforested,Ungrazed,1,Narthecium ossifragum,3,209527,820352,
867,Ghubhais,9,3,,Unforested,Ungrazed,1,Potentilla erecta,3,209527,820352,
923,Ghubhais,9,4,30,Mature,Grazed,1,Racomitrium sp.,7,209527,820352,30
927,Ghubhais,9,4,,Mature,Grazed,1,Scirpus cespitosus,4,209527,820352,
925,Ghubhais,9,4,,Mature,Grazed,1,Sphagnum sp.,10,209527,820352,
929,Ghubhais,9,4,,Mature,Grazed,2,Calluna vulgaris,10,209527,820352,
928,Ghubhais,9,4,,Mature,Grazed,2,Erica tetralix,5,209527,820352,
926,Ghubhais,9,4,,Mature,Grazed,2,Hylocomium splendens,4,209527,820352,
922,Ghubhais,9,4,,Mature,Grazed,2,Juncus squarrosus,3,209527,820352,
924,Ghubhais,9,4,,Mature,Grazed,2,Litter,4,209527,820352,
934,Ghubhais,9,4,,Mature,Grazed,2,Molinia caerulea,3,209527,820352,
936,Ghubhais,9,4,,Mature,Grazed,2,Pleurozium schreberi,3,209527,820352,
931,Ghubhais,9,4,,Mature,Grazed,2,Potentilla erecta,3,209527,820352,
930,Ghubhais,9,4,,Mature,Grazed,2,Rhytidiadelphus sp.,8,209527,820352,
935,Ghubhais,9,4,,Mature,Grazed,2,Sphagnum sp.,8,209527,820352,
933,Ghubhais,9,4,,Mature,Grazed,3,Calluna vulgaris,7,209527,820352,
932,Ghubhais,9,4,,Mature,Grazed,3,Molinia caerulea,5,209527,820352,
937,Ghubhais,9,4,,Mature,Grazed,3,Nardus stricta,4,209527,820352,
940,Ghubhais,9,4,,Mature,Grazed,3,Narthecium ossifragum,3,209527,820352,
942,Ghubhais,9,4,,Mature,Grazed,3,Potentilla erecta,3,209527,820352,
941,Ghubhais,9,4,,Mature,Grazed,3,Sphagnum sp.,10,209527,820352,
938,Ghubhais,9,4,,Mature,Grazed,3,Vaccinium myrtillus,3,209527,820352,
939,Ghubhais,9,4,,Mature,Grazed,NA,Blechnum spicant,NA,209527,820352,
945,Ghubhais,9,4,,Mature,Grazed,NA ,Pleurozia purpurea,NA,209527,820352,
946,Ghubhais,9,4,,Mature,Grazed,1,Calluna vulgaris,5,209792,820932,
943,Ghubhais,9,4,,Mature,Grazed,1,Erica tetralix,4,209792,820932,
944,Ghubhais,9,4,,Mature,Grazed,1,Hylocomium splendens,3,209792,820932,
894,Ghubhais,9,5,31,Mature,Ungrazed,1,Litter,9,209792,820932,31
899,Ghubhais,9,5,,Mature,Ungrazed,1,Molinia caerulea,8,209792,820932,
897,Ghubhais,9,5,,Mature,Ungrazed,1,Moss sp.,4,209792,820932,
898,Ghubhais,9,5,,Mature,Ungrazed,1,Myrica gale,8,209792,820932,
896,Ghubhais,9,5,,Mature,Ungrazed,1,Narthecium ossifragum,3,209792,820932,
895,Ghubhais,9,5,,Mature,Ungrazed,1,Potentilla erecta,3,209792,820932,
910,Ghubhais,9,5,,Mature,Ungrazed,1,Rhytidiadelphus sp.,4,209792,820932,
903,Ghubhais,9,5,,Mature,Ungrazed,1,Sphagnum sp.,5,209792,820932,
901,Ghubhais,9,5,,Mature,Ungrazed,2,Calluna vulgaris,5,209792,820932,
906,Ghubhais,9,5,,Mature,Ungrazed,2,Erica tetralix,5,209792,820932,
904,Ghubhais,9,5,,Mature,Ungrazed,2,Hylocomium splendens,3,209792,820932,
907,Ghubhais,9,5,,Mature,Ungrazed,2,Litter,9,209792,820932,
909,Ghubhais,9,5,,Mature,Ungrazed,2,Molinia caerulea,8,209792,820932,
908,Ghubhais,9,5,,Mature,Ungrazed,2,Myrica gale,6,209792,820932,
902,Ghubhais,9,5,,Mature,Ungrazed,2,Narthecium ossifragum,3,209792,820932,
900,Ghubhais,9,5,,Mature,Ungrazed,2,Potentilla erecta,3,209792,820932,
905,Ghubhais,9,5,,Mature,Ungrazed,2,Racomitrium sp.,3,209792,820932,
911,Ghubhais,9,5,,Mature,Ungrazed,2,Rhytidiadelphus sp. ,3,209792,820932,
914,Ghubhais,9,5,,Mature,Ungrazed,2,Scirpus cespitosus,4,209792,820932,
912,Ghubhais,9,5,,Mature,Ungrazed,2,Sphagnum sp.,5,209792,820932,
917,Ghubhais,9,5,,Mature,Ungrazed,3,Calluna vulgaris,6,209792,820932,
916,Ghubhais,9,5,,Mature,Ungrazed,3,Erica tetralix,5,209792,820932,
918,Ghubhais,9,5,,Mature,Ungrazed,3,Lichen,5,209792,820932,
915,Ghubhais,9,5,,Mature,Ungrazed,3,Litter,10,209792,820932,
913,Ghubhais,9,5,,Mature,Ungrazed,3,Molinia caerulea,6,209792,820932,
919,Ghubhais,9,5,,Mature,Ungrazed,3,Myrica gale,5,209792,820932,
921,Ghubhais,9,5,,Mature,Ungrazed,3,Potentilla erecta,3,209792,820932,
920,Ghubhais,9,5,,Mature,Ungrazed,3,Racomitrium sp.,3,209792,820932,
1031,WGS,10,1,32,Reforestation,Ungrazed,3,Scirpus cespitosus,6,209792,820932,32
1036,WGS,10,1,,Reforestation,Ungrazed,1,Calluna vulgaris,9,208544,820053,
1037,WGS,10,1,,Reforestation,Ungrazed,1,Erica tetralix,3,208544,820053,
1034,WGS,10,1,,Reforestation,Ungrazed,1,Litter,6,208544,820053,
1035,WGS,10,1,,Reforestation,Ungrazed,1,Molinia caerulea,3,208544,820053,
1033,WGS,10,1,,Reforestation,Ungrazed,1,Narthecium ossifragum,4,208544,820053,
1038,WGS,10,1,,Reforestation,Ungrazed,1,Potentilla erecta,3,208544,820053,
1032,WGS,10,1,,Reforestation,Ungrazed,1,Rhytidiadelphus sp.,3,208544,820053,
1041,WGS,10,1,,Reforestation,Ungrazed,1,Scirpus cespitosus,4,208544,820053,
1044,WGS,10,1,,Reforestation,Ungrazed,1,Sphagnum sp.,9,208544,820053,
1045,WGS,10,1,,Reforestation,Ungrazed,2,Calluna vulgaris,9,208544,820053,
1043,WGS,10,1,,Reforestation,Ungrazed,2,Erica tetralix,3,208544,820053,
1040,WGS,10,1,,Reforestation,Ungrazed,2,Lichen,5,208544,820053,
1042,WGS,10,1,,Reforestation,Ungrazed,2,Litter ,6,208544,820053,
1039,WGS,10,1,,Reforestation,Ungrazed,2,Molinia caerulea,3,208544,820053,
1046,WGS,10,1,,Reforestation,Ungrazed,2,Narthecium ossifragum,3,208544,820053,
1051,WGS,10,1,,Reforestation,Ungrazed,2,Potentilla erecta,3,208544,820053,
1049,WGS,10,1,,Reforestation,Ungrazed,2,Racomitrium sp.,7,208544,820053,
1053,WGS,10,1,,Reforestation,Ungrazed,2,Scirpus cespitosus,4,208544,820053,
1050,WGS,10,1,,Reforestation,Ungrazed,2,Sphagnum sp.,7,208544,820053,
1048,WGS,10,1,,Reforestation,Ungrazed,3,Calluna vulgaris,8,208544,820053,
1052,WGS,10,1,,Reforestation,Ungrazed,3,Carex echinata ,3,208544,820053,
1047,WGS,10,1,,Reforestation,Ungrazed,3,Erica tetralix,3,208544,820053,
1054,WGS,10,1,,Reforestation,Ungrazed,3,Juncus squarrosus,3,208544,820053,
1056,WGS,10,1,,Reforestation,Ungrazed,3,Litter,4,208544,820053,
1055,WGS,10,1,,Reforestation,Ungrazed,3,Molinia caerulea,4,208544,820053,
1093,WGS,10,2,33,Unforested,Grazed,3,Narthecium ossifragum,3,208544,820053,33
1095,WGS,10,2,,Unforested,Grazed,3,Racomittrium sp.,4,208544,820053,
1100,WGS,10,2,,Unforested,Grazed,3,Rhytidiadelphus sp.,4,208544,820053,
1099,WGS,10,2,,Unforested,Grazed,3,Scirpus cespitosus,3,208544,820053,
1097,WGS,10,2,,Unforested,Grazed,3,Sphagnum sp.,9,208544,820053,
1101,WGS,10,2,,Unforested,Grazed,NA,Eriophorum sp.,NA,208544,820053,
1098,WGS,10,2,,Unforested,Grazed,NA,Vaccinium myrtillus,NA,208544,820053,
1094,WGS,10,2,,Unforested,Grazed,1,Calluna vulgaris,6,205930,818001,
1096,WGS,10,2,,Unforested,Grazed,1,Erica cinerea,4,205930,818001,
1104,WGS,10,2,,Unforested,Grazed,1,Hylocomium splendens,6,205930,818001,
1111,WGS,10,2,,Unforested,Grazed,1,Juncus squarrosus,4,205930,818001,
1105,WGS,10,2,,Unforested,Grazed,1,Lichen,4,205930,818001,
1108,WGS,10,2,,Unforested,Grazed,1,Litter,5,205930,818001,
1107,WGS,10,2,,Unforested,Grazed,1,Molinia caerulea,5,205930,818001,
1103,WGS,10,2,,Unforested,Grazed,1,Sphagnum sp.,9,205930,818001,
1106,WGS,10,2,,Unforested,Grazed,1,Vaccinium myrtillus,4,205930,818001,
1110,WGS,10,2,,Unforested,Grazed,2,Calluna vulgaris,7,205930,818001,
1102,WGS,10,2,,Unforested,Grazed,2,Hylocomium splendens,4,205930,818001,
1109,WGS,10,2,,Unforested,Grazed,2,Litter,4,205930,818001,
1112,WGS,10,2,,Unforested,Grazed,2,Molinia caerulea,6,205930,818001,
1114,WGS,10,2,,Unforested,Grazed,2,Rhytidiadelphus sp.,4,205930,818001,
1113,WGS,10,2,,Unforested,Grazed,2,Sphagnum sp.,10,205930,818001,
1119,WGS,10,2,,Unforested,Grazed,2,Vaccinium myrtillus,3,205930,818001,
1118,WGS,10,2,,Unforested,Grazed,3,Calluna vulgaris,6,205930,818001,
1115,WGS,10,2,,Unforested,Grazed,3,Hylocomium splendens,6,205930,818001,
1120,WGS,10,2,,Unforested,Grazed,3,Lichen,4,205930,818001,
1116,WGS,10,2,,Unforested,Grazed,3,Litter,4,205930,818001,
1117,WGS,10,2,,Unforested,Grazed,3,Molinia caerulea,4,205930,818001,
1058,WGS,10,3,,Unforested,Ungrazed,3,Racomitrium sp.,5,205930,818001,
1065,WGS,10,3,,Unforested,Ungrazed,3,Rhytidiadelphus sp.,4,205930,818001,
1069,WGS,10,3,,Unforested,Ungrazed,3,Sphagnum sp.,9,205930,818001,
1059,WGS,10,3,,Unforested,Ungrazed,3,Vaccinium myrtillus,4,205930,818001,
1067,WGS,10,3,,Unforested,Ungrazed,NA,Agrostis canina,NA,205930,818001,
1066,WGS,10,3,,Unforested,Ungrazed,NA,Eriophorum sp.,NA,205930,818001,
1060,WGS,10,3,,Unforested,Ungrazed,NA,Juncus squarrosus,NA,205930,818001,
1061,WGS,10,3,,Unforested,Ungrazed,NA,Potentilla erecta,NA,205930,818001,
1062,WGS,10,3,,Unforested,Ungrazed,NA,Scirpus cespitosus,NA,205930,818001,
1064,WGS,10,3,,Unforested,Ungrazed,NA,Succisa pratensis,NA,205930,818001,
1068,WGS,10,3,,Unforested,Ungrazed,1,Anemone nemorosa,3,205381,818550,
1063,WGS,10,3,,Unforested,Ungrazed,1,Calluna vulgaris,6,205381,818550,
1057,WGS,10,3,,Unforested,Ungrazed,1,Erica tetralix,4,205381,818550,
1073,WGS,10,3,,Unforested,Ungrazed,1,Litter,5,205381,818550,
1077,WGS,10,3,,Unforested,Ungrazed,1,Molinia caerulea,6,205381,818550,
1072,WGS,10,3,,Unforested,Ungrazed,1,Narthecium ossifragum,5,205381,818550,
1078,WGS,10,3,,Unforested,Ungrazed,1,Polygala serpyllifolia,3,205381,818550,
1071,WGS,10,3,,Unforested,Ungrazed,1,Potentilla erecta,3,205381,818550,
1074,WGS,10,3,,Unforested,Ungrazed,1,Racomitrium sp.,6,205381,818550,
1076,WGS,10,3,,Unforested,Ungrazed,1,Rhytidiadelphus sp.?,7,205381,818550,
1075,WGS,10,3,,Unforested,Ungrazed,1,Scirpus cespitosus,5,205381,818550,
1070,WGS,10,3,,Unforested,Ungrazed,1,Succisa pratensis,1,205381,818550,
1079,WGS,10,3,,Unforested,Ungrazed,2,Calluna vulgaris,7,205381,818550,
1092,WGS,10,3,,Unforested,Ungrazed,2,Dactylorhiza maculata,3,205381,818550,
1080,WGS,10,3,,Unforested,Ungrazed,2,Erica cinerea,4,205381,818550,
1089,WGS,10,3,,Unforested,Ungrazed,2,Erica tetralix,4,205381,818550,
1087,WGS,10,3,,Unforested,Ungrazed,2,Hylocomium splendens,3,205381,818550,
1088,WGS,10,3,,Unforested,Ungrazed,2,Hypochaeris radicata,1,205381,818550,
1081,WGS,10,3,,Unforested,Ungrazed,2,Litter,6,205381,818550,
1085,WGS,10,3,,Unforested,Ungrazed,2,Molinia caerulea,5,205381,818550,
1082,WGS,10,3,,Unforested,Ungrazed,2,Polygala serpyllifolia,3,205381,818550,
1090,WGS,10,3,,Unforested,Ungrazed,2,Potentilla erecta,3,205381,818550,
1083,WGS,10,3,,Unforested,Ungrazed,2,Rhytidiadelphus sp.,6,205381,818550,
1091,WGS,10,3,,Unforested,Ungrazed,2,Scirpus cespitosus,5,205381,818550,
1084,WGS,10,3,,Unforested,Ungrazed,3,Calluna vulgaris,6,205381,818550,
1086,WGS,10,3,,Unforested,Ungrazed,3,Erica cinerea,4,205381,818550,
947,Allt Fearna,11,1,34,Reforestation,Ungrazed,3,Erica tetralix,4,205381,818550,34
948,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Galium saxatile,3,205381,818550,
951,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Hylocomium splendens,3,205381,818550,
952,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Hypericum pulchrum,3,205381,818550,
950,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Lichen,4,205381,818550,
953,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Litter,6,205381,818550,
949,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Molinia caerulea,6,205381,818550,
955,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Narthecium ossifragum,4,205381,818550,
959,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Polygala serpyllifolia,3,205381,818550,
957,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Potentilla erecta,3,205381,818550,
960,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Rhytidiadelphus sp.,5,205381,818550,
962,Allt Fearna,11,1,,Reforestation,Ungrazed,3,Scirpus cespitosus,4,205381,818550,
961,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Angelica sylvestris,NA,205381,818550,
958,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Blechnum spicant,NA,205381,818550,
954,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Carex panicea,NA,205381,818550,
956,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Carex pilulifera,NA,205381,818550,
964,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Holcus lanatus,NA,205381,818550,
963,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Horsetail sp.,NA,205381,818550,
969,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Plantago lanceolata ,NA,205381,818550,
967,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Racomitrium sp.,NA,205381,818550,
966,Allt Fearna,11,1,,Reforestation,Ungrazed,NA,Viola palustris,NA,205381,818550,
968,Allt Fearna,11,1,,Reforestation,Ungrazed,1,Calluna vulgaris,3,223457,825820,
965,Allt Fearna,11,1,,Reforestation,Ungrazed,1,Erica cinerea,6,223457,825820,
1004,Allt Fearna,11,2,35,Unforested,Grazed,1,Erica tetralix,4,223457,825820,35
1002,Allt Fearna,11,2,,Unforested,Grazed,1,Hylocomium splendens,6,223457,825820,
1007,Allt Fearna,11,2,,Unforested,Grazed,1,Litter,9,223457,825820,
1010,Allt Fearna,11,2,,Unforested,Grazed,1,Molinia caerulea,9,223457,825820,
1009,Allt Fearna,11,2,,Unforested,Grazed,1,Myrica gale,5,223457,825820,
1008,Allt Fearna,11,2,,Unforested,Grazed,1,Pleurozium schreberi,6,223457,825820,
1005,Allt Fearna,11,2,,Unforested,Grazed,1,Sphagnum sp.,6,223457,825820,
1001,Allt Fearna,11,2,,Unforested,Grazed,2,Erica tetralix,4,223457,825820,
1006,Allt Fearna,11,2,,Unforested,Grazed,2,Hylocomium splendens,5,223457,825820,
1003,Allt Fearna,11,2,,Unforested,Grazed,2,Lichen,5,223457,825820,
1012,Allt Fearna,11,2,,Unforested,Grazed,2,Litter,8,223457,825820,
1016,Allt Fearna,11,2,,Unforested,Grazed,2,Molinia caerulea,9,223457,825820,
1019,Allt Fearna,11,2,,Unforested,Grazed,2,Pleurozium schreberi,5,223457,825820,
1017,Allt Fearna,11,2,,Unforested,Grazed,2,Potentilla erecta,1,223457,825820,
1014,Allt Fearna,11,2,,Unforested,Grazed,2,Sphagnum sp. ,5,223457,825820,
1011,Allt Fearna,11,2,,Unforested,Grazed,3,Erica cinerea,3,223457,825820,
1018,Allt Fearna,11,2,,Unforested,Grazed,3,Erica tetralix,3,223457,825820,
1015,Allt Fearna,11,2,,Unforested,Grazed,3,Hylocomium splendens,6,223457,825820,
1013,Allt Fearna,11,2,,Unforested,Grazed,3,Litter,8,223457,825820,
1030,Allt Fearna,11,2,,Unforested,Grazed,3,Molinia caerulea,8,223457,825820,
1020,Allt Fearna,11,2,,Unforested,Grazed,3,Myrica gale,6,223457,825820,
1027,Allt Fearna,11,2,,Unforested,Grazed,3,Pleurozium schreberi,6,223457,825820,
1024,Allt Fearna,11,2,,Unforested,Grazed,3,Potentilla erecta,3,223457,825820,
1029,Allt Fearna,11,2,,Unforested,Grazed,NA,Narthecium ossifragum,NA,223457,825820,
1025,Allt Fearna,11,2,,Unforested,Grazed,NA,Rhytidiadelphus sp.,NA,223457,825820,
1022,Allt Fearna,11,2,,Unforested,Grazed,1,Calluna vulgaris,6,214876,821044,
1021,Allt Fearna,11,2,,Unforested,Grazed,1,Erica cinerea,3,214876,821044,
1026,Allt Fearna,11,2,,Unforested,Grazed,1,Erica tetralix,3,214876,821044,
1028,Allt Fearna,11,2,,Unforested,Grazed,1,Hylocomium splendens,5,214876,821044,
1023,Allt Fearna,11,2,,Unforested,Grazed,1,Lichen,3,214876,821044,
979,Allt Fearna,11,3,36,Unforested,Ungrazed,1,Litter,4,214876,821044,36
976,Allt Fearna,11,3,,Unforested,Ungrazed,1,Scirpus cespitosus,5,214876,821044,
973,Allt Fearna,11,3,,Unforested,Ungrazed,1,Sphagnum sp.,10,214876,821044,
981,Allt Fearna,11,3,,Unforested,Ungrazed,2,Calluna vulgaris,9,214876,821044,
972,Allt Fearna,11,3,,Unforested,Ungrazed,2,Erica cinerea,3,214876,821044,
971,Allt Fearna,11,3,,Unforested,Ungrazed,2,Eriophorum sp.,6,214876,821044,
974,Allt Fearna,11,3,,Unforested,Ungrazed,2,Litter,4,214876,821044,
978,Allt Fearna,11,3,,Unforested,Ungrazed,2,Molinia caerulea,3,214876,821044,
980,Allt Fearna,11,3,,Unforested,Ungrazed,2,Rhytidiadelphus sp.,3,214876,821044,
977,Allt Fearna,11,3,,Unforested,Ungrazed,2,Sphagnum sp.,9,214876,821044,
975,Allt Fearna,11,3,,Unforested,Ungrazed,2,Vaccinium myrtillus,3,214876,821044,
970,Allt Fearna,11,3,,Unforested,Ungrazed,3,Calluna vulgaris,10,214876,821044,
991,Allt Fearna,11,3,,Unforested,Ungrazed,3,Erica tetralix,3,214876,821044,
982,Allt Fearna,11,3,,Unforested,Ungrazed,3,Eriophorum sp.,5,214876,821044,
989,Allt Fearna,11,3,,Unforested,Ungrazed,3,Lichen,3,214876,821044,
990,Allt Fearna,11,3,,Unforested,Ungrazed,3,Litter,5,214876,821044,
984,Allt Fearna,11,3,,Unforested,Ungrazed,3,Molinia caerulea,3,214876,821044,
983,Allt Fearna,11,3,,Unforested,Ungrazed,3,Pleurozium schreberi,3,214876,821044,
988,Allt Fearna,11,3,,Unforested,Ungrazed,3,Rhytidiadelphus sp.,3,214876,821044,
987,Allt Fearna,11,3,,Unforested,Ungrazed,3,Sphagnum sp.,10,214876,821044,
985,Allt Fearna,11,3,,Unforested,Ungrazed,NA,Narthecium ossifragum,NA,214876,821044,
986,Allt Fearna,11,3,,Unforested,Ungrazed,NA,Potentilla erecta,NA,214876,821044,
994,Allt Fearna,11,3,,Unforested,Ungrazed,NA,Vaccinium myrtillus,NA,214876,821044,
993,Allt Fearna,11,3,,Unforested,Ungrazed,1,Calluna vulgaris,6,235496,818006,
992,Allt Fearna,11,3,,Unforested,Ungrazed,1,Carex echinata,3,235496,818006,
998,Allt Fearna,11,3,,Unforested,Ungrazed,1,Drosera rotundifolia,1,235496,818006,
999,Allt Fearna,11,3,,Unforested,Ungrazed,1,Erica tetralix,5,235496,818006,
995,Allt Fearna,11,3,,Unforested,Ungrazed,1,Hylocomium splendens,5,235496,818006,
997,Allt Fearna,11,3,,Unforested,Ungrazed,1,Litter,4,235496,818006,
996,Allt Fearna,11,3,,Unforested,Ungrazed,1,Molinia caerulea,4,235496,818006,
1000,Allt Fearna,11,3,,Unforested,Ungrazed,1,Myrica gale,3,235496,818006,
1153,Dundreggan NW,12,1,37,Reforestation,Ungrazed,1,Narthecium ossifragum,3,235496,818006,37
1154,Dundreggan NW,12,1,,Reforestation,Ungrazed,1,Potentilla erecta,3,235496,818006,
1161,Dundreggan NW,12,1,,Reforestation,Ungrazed,1,Racomitrium sp.,3,235496,818006,
1160,Dundreggan NW,12,1,,Reforestation,Ungrazed,1,Scirpus cespitosus,3,235496,818006,
1159,Dundreggan NW,12,1,,Reforestation,Ungrazed,1,Sphagnum sp.,9,235496,818006,
1155,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Calluna vulgaris,5,235496,818006,
1157,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Carex echinata,3,235496,818006,
1158,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Erica tetralix,6,235496,818006,
1156,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Litter,6,235496,818006,
1162,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Molinia caerulea,5,235496,818006,
1163,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Myrica gale,4,235496,818006,
1166,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Narthecium ossifragum,3,235496,818006,
1171,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Potentilla erecta,3,235496,818006,
1168,Dundreggan NW,12,1,,Reforestation,Ungrazed,2,Sphagnumsp.,10,235496,818006,
1167,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Calluna vulgaris,7,235496,818006,
1165,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Carex echinata,3,235496,818006,
1169,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Erica tetralix,6,235496,818006,
1164,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Hylocomium splendens,5,235496,818006,
1170,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Lichen,3,235496,818006,
1172,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Litter,4,235496,818006,
1179,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Molinia caerulea,5,235496,818006,
1174,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Myrica gale,4,235496,818006,
1173,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Narthecium ossifragum,3,235496,818006,
1176,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Pleurozia purpurea,3,235496,818006,
1175,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Potentilla erecta,3,235496,818006,
1178,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Rhytidiadelphus sp.,3,235496,818006,
1177,Dundreggan NW,12,1,,Reforestation,Ungrazed,3,Scirpus cespitosus,4,235496,818006,
1180,Dundreggan NW,12,2,,Unforested,Grazed,3,Sphagnum sp.,8,235496,818006,
1185,Dundreggan NW,12,2,38,Unforested,Grazed,1,Calluna vulgaris,3,233848,816707,38
1183,Dundreggan NW,12,2,,Unforested,Grazed,1,Drosera intermedia,2,233848,816707,
1186,Dundreggan NW,12,2,,Unforested,Grazed,1,Erica tetralix,6,233848,816707,
1187,Dundreggan NW,12,2,,Unforested,Grazed,1,Litter,6,233848,816707,
1184,Dundreggan NW,12,2,,Unforested,Grazed,1,Molinia caerulea,9,233848,816707,
1182,Dundreggan NW,12,2,,Unforested,Grazed,1,Myrica gale,5,233848,816707,
1181,Dundreggan NW,12,2,,Unforested,Grazed,1,Narthecium ossifragum,3,233848,816707,
1188,Dundreggan NW,12,2,,Unforested,Grazed,1,Pleurozia purpurea,4,233848,816707,
1190,Dundreggan NW,12,2,,Unforested,Grazed,1,Pleurozium schreberi,5,233848,816707,
1194,Dundreggan NW,12,2,,Unforested,Grazed,1,Potentilla erecta,3,233848,816707,
1196,Dundreggan NW,12,2,,Unforested,Grazed,1,Scirpus cespitosus,5,233848,816707,
1197,Dundreggan NW,12,2,,Unforested,Grazed,1,Sphagnum sp.,3,233848,816707,
1191,Dundreggan NW,12,2,,Unforested,Grazed,2,Calluna vulgaris,4,233848,816707,
1192,Dundreggan NW,12,2,,Unforested,Grazed,2,Erica tetralix,6,233848,816707,
1198,Dundreggan NW,12,2,,Unforested,Grazed,2,Lichen,4,233848,816707,
1193,Dundreggan NW,12,2,,Unforested,Grazed,2,Litter,6,233848,816707,
1189,Dundreggan NW,12,2,,Unforested,Grazed,2,Molinia caerulea,6,233848,816707,
1195,Dundreggan NW,12,2,,Unforested,Grazed,2,Myrica gale,5,233848,816707,
1203,Dundreggan NW,12,2,,Unforested,Grazed,2,Narthecium ossifragum,3,233848,816707,
1204,Dundreggan NW,12,2,,Unforested,Grazed,2,Potentilla erecta,3,233848,816707,
1200,Dundreggan NW,12,2,,Unforested,Grazed,2,Scirpus cespitosus,5,233848,816707,
1201,Dundreggan NW,12,2,,Unforested,Grazed,2,Sphagnum sp.,6,233848,816707,
1206,Dundreggan NW,12,2,,Unforested,Grazed,3,Calluna vulgaris,3,233848,816707,
1205,Dundreggan NW,12,2,,Unforested,Grazed,3,Erica cinerea,4,233848,816707,
1202,Dundreggan NW,12,2,,Unforested,Grazed,3,Erica tetralix,5,233848,816707,
1207,Dundreggan NW,12,2,,Unforested,Grazed,3,Lichen,5,233848,816707,
1199,Dundreggan NW,12,2,,Unforested,Grazed,3,Litter,9,233848,816707,
1208,Dundreggan NW,12,2,,Unforested,Grazed,3,Molinia caerulea,6,233848,816707,
1124,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Potentilla erecta,3,233848,816707,
1126,Dundreggan NW,12,3,39,Unforested,Ungrazed,3,Scirpus cespitosus,7,233848,816707,39
1125,Dundreggan NW,12,3,,Unforested,Ungrazed,NA,Carex hostiana,NA,233848,816707,
1122,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Erica tetralix,5,228610,816350,
1121,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Lichen,6,228610,816350,
1130,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Litter,8,228610,816350,
1129,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Molinia caerulea,6,228610,816350,
1127,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Narthecium ossifragum,3,228610,816350,
1123,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Pleurozium schreberi,3,228610,816350,
1128,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Polygala serpyllifolia,1,228610,816350,
